id	node1	label	node2
Q1011-P856-1	Q1011	P856	"http://www.governo.cv"
Q1020773-P856-1	Q1020773	P856	"http://www.tecate.gob.mx"
Q1027-P856-1	Q1027	P856	"http://mauritius.net/"
Q10272528-P856-1	Q10272528	P856	"http://www.ecm.pt/"
Q1036-P856-1	Q1036	P856	"http://www.statehouse.go.ug/"
Q1056430-P856-1	Q1056430	P856	"http://www.heinekenmexico.com/"
Q113215-P856-1	Q113215	P856	"http://www.carlsberggroup.com/"
Q1140843-P856-1	Q1140843	P856	"http://karhu.com"
Q11575-P1421-1	Q11575	P1421	"https://npgsweb.ars-grin.gov/gringlobal/taxonomydetail.aspx?id=42207"
Q11577-P1421-1	Q11577	P1421	"https://npgsweb.ars-grin.gov/gringlobal/taxonomydetail.aspx?id=317403"
Q1164954-P856-1	Q1164954	P856	"https://dubuisson.com/befr"
Q117-P856-1	Q117	P856	"https://www.ghana.gov.gh/"
Q12002324-P856-1	Q12002324	P856	"http://www.shepherdneame.co.uk/"
Q12111-P1421-1	Q12111	P1421	"https://npgsweb.ars-grin.gov/gringlobal/taxonomygenus.aspx?id=11304"
Q1246-P856-1	Q1246	P856	"http://www.rks-gov.net"
Q12678128-P856-1	Q12678128	P856	"http://www.volfasengelman.lt/"
Q128738-P856-1	Q128738	P856	"http://www.ab-inbev.com/"
Q12875697-P856-1	Q12875697	P856	"http://www.komotini.gr/"
Q12877510-P7101-2	Q12877510	P7101	"https://www.verginabeer.com/el/privacy-policy"
Q12877510-P7101-1	Q12877510	P7101	"https://www.verginabeer.com/privacy-policy"
Q12877510-P856-1	Q12877510	P856	"https://www.verginabeer.com"
Q12877510-P968-1	Q12877510	P968	"mailto:mtbsa@verginabeer.com"
Q131734-P1709-1	Q131734	P1709	"https://schema.org/Brewery"
Q133123-P856-1	Q133123	P856	"http://www.patras.gr"
Q1342474-P856-1	Q1342474	P856	"http://www.kasteelbier.be"
Q13439309-P856-1	Q13439309	P856	"http://www.lindeboom.nl"
Q13569361-P856-1	Q13569361	P856	"http://www.tourisme-roman-pais.be/fr/la-brasserie-de-tubize"
Q1397604-P856-1	Q1397604	P856	"http://www.brasseries-kronenbourg.com/"
Q142-P1325-1	Q142	P1325	"https://www.data.gouv.fr/"
Q142-P1482-1	Q142	P1482	"https://travel.stackexchange.com/tags/france"
Q142-P856-1	Q142	P856	"http://www.france.fr/"
Q142-P856-2	Q142	P856	"https://us.france.fr/en"
Q145-P1482-1	Q145	P1482	"https://travel.stackexchange.com/tags/uk"
Q145-P856-1	Q145	P856	"https://www.gov.uk/"
Q148-P1482-1	Q148	P1482	"https://travel.stackexchange.com/tags/china"
Q148-P856-2	Q148	P856	"http://english.www.gov.cn/"
Q148-P856-1	Q148	P856	"http://www.gov.cn/"
Q14835-P856-1	Q14835	P856	"http://www.bautzen.de/"
Q15180-P1482-1	Q15180	P1482	"https://history.stackexchange.com/tags/soviet-union"
Q1524-P856-1	Q1524	P856	"https://www.cityofathens.gr/"
Q15304350-P856-1	Q15304350	P856	"http://www.thaibev.com/"
Q153075-P856-1	Q153075	P856	"https://www.grolsch.com/"
Q153546-P856-1	Q153546	P856	"http://www.augustiner-braeu.de"
Q155-P1325-1	Q155	P1325	"http://dados.gov.br"
Q155-P856-1	Q155	P856	"https://www.gov.br"
Q155-P973-1	Q155	P973	"https://www.cia.gov/library/publications/resources/the-world-factbook/geos/br.html"
Q15645384-P1325-1	Q15645384	P1325	"https://data.inra.fr/dataverse/root?q=wheat"
Q1584923-P856-1	Q1584923	P856	"http://www.harbin-beer.cn/"
Q15873507-P856-1	Q15873507	P856	"http://vieilleforge.freehostia.com/index.php?Itemid=55"
Q15887-P856-1	Q15887	P856	"http://www.lasko.si/"
Q159-P856-1	Q159	P856	"http://gov.ru/"
Q159-P856-2	Q159	P856	"http://gov.ru/index_en.html"
Q16-P1482-1	Q16	P1482	"https://travel.stackexchange.com/tags/canada"
Q16-P856-1	Q16	P856	"http://www.canada.ca"
Q161140-P856-1	Q161140	P856	"http://www.diageo.com"
Q1632494-P856-1	Q1632494	P856	"http://www.delirium.be/"
Q16533727-P856-1	Q16533727	P856	"http://www.browarpinta.pl/"
Q166423-P856-1	Q166423	P856	"http://www.brewingawards.org/"
Q168648-P856-1	Q168648	P856	"http://www.sopron.hu"
Q17-P1482-1	Q17	P1482	"https://travel.stackexchange.com/tags/japan"
Q17-P6363-1	Q17	P6363	"http://data.thenextweb.com/tnw/entity/japan_2"
Q17-P856-1	Q17	P856	"https://www.japan.go.jp/index.html"
Q17151-P856-1	Q17151	P856	"https://thessaloniki.gr"
Q1726-P4238-1	Q1726	P4238	"http://www.foto-webcam.eu/webcam/muenchen/"
Q1726-P856-1	Q1726	P856	"http://www.muenchen.de/"
Q1726-P973-1	Q1726	P973	"https://www.muenchenwiki.de/wiki/Hauptseite"
Q1798652-P856-1	Q1798652	P856	"http://www.tuborg.com"
Q1806359-P856-1	Q1806359	P856	"http://superflex.net"
Q180855-P856-1	Q180855	P856	"http://www.heinekeninternational.com/"
Q182809-P856-1	Q182809	P856	"http://hs.government.bg"
Q1828277-P856-1	Q1828277	P856	"http://brouwerijdemolen.nl/en/"
Q183-P1482-1	Q183	P1482	"https://travel.stackexchange.com/tags/germany"
Q183-P856-1	Q183	P856	"https://www.deutschland.de/en"
Q184-P856-1	Q184	P856	"http://www.belarus.by/"
Q1867796-P856-1	Q1867796	P856	"http://brasseriedebastogne.wordpress.com"
Q189-P856-1	Q189	P856	"http://www.iceland.is/"
Q1907605-P856-1	Q1907605	P856	"http://www.brasserie.bofferding.lu"
Q191-P856-1	Q191	P856	"https://www.eesti.ee"
Q191-P856-2	Q191	P856	"https://www.eesti.ee/en/"
Q1987425-P856-1	Q1987425	P856	"https://struise.com/"
Q205601-P856-1	Q205601	P856	"http://www.ob.co.kr/"
Q2079-P856-1	Q2079	P856	"https://www.leipzig.de/"
Q208403-P856-1	Q208403	P856	"http://www.komotini.gr/"
Q211-P856-1	Q211	P856	"https://www.latvia.eu/"
Q212-P856-1	Q212	P856	"http://www.kmu.gov.ua/en"
Q213-P856-1	Q213	P856	"http://www.czech.cz/"
Q214-P856-1	Q214	P856	"https://www.slovakia.com/"
Q2156377-P856-1	Q2156377	P856	"http://www.brasserielabinchoise.be"
Q217825-P1709-1	Q217825	P1709	"http://www.purl.org/net/ontology/beer#Stout"
Q219-P856-1	Q219	P856	"http://www.government.bg/"
Q219-P856-2	Q219	P856	"http://www.government.bg/en"
Q219239-P1709-1	Q219239	P1709	"https://schema.org/Recipe"
Q221-P856-1	Q221	P856	"https://www.vlada.mk/"
Q222-P856-1	Q222	P856	"https://www.kryeministria.al/en/"
Q224-P856-1	Q224	P856	"http://www.vlada.hr"
Q224-P856-2	Q224	P856	"https://vlada.gov.hr/en"
Q225-P856-1	Q225	P856	"http://www.fbihvlada.gov.ba"
Q227-P856-1	Q227	P856	"http://mfa.gov.az/en"
Q228-P856-1	Q228	P856	"https://www.govern.ad/"
Q229-P856-1	Q229	P856	"http://www.cyprus.gov.cy/"
Q229-P856-2	Q229	P856	"http://www.cyprus.gov.cy/portal/portal.nsf/citizen_en?OpenForm&access=0&SectionId=citizen&CategoryId=none&SelectionId=home&print=0&lang=en"
Q2291152-P856-1	Q2291152	P856	"http://www.brouwerijverhaeghe.be/"
Q2292518-P856-1	Q2292518	P856	"http://www.ceresbrew.com/"
Q2314890-P856-1	Q2314890	P856	"http://www.brasseriedesfagnes.be/"
Q233-P856-1	Q233	P856	"http://www.gov.mt/"
Q2345368-P856-1	Q2345368	P856	"http://www.cantillon.be/"
Q23482-P856-1	Q23482	P856	"http://www.marseille.fr"
Q2348768-P856-1	Q2348768	P856	"http://thofbrouwerijke.be"
Q236-P856-1	Q236	P856	"http://www.gov.me/"
Q236-P856-2	Q236	P856	"http://www.gov.me/en/homepage?alphabet=lat"
Q241-P856-1	Q241	P856	"http://www.cuba.com/"
Q241898-P856-1	Q241898	P856	"http://www.bilzen.be"
Q2421215-P856-1	Q2421215	P856	"http://www.brasserie-dupont.com"
Q258-P856-1	Q258	P856	"http://www.gov.za"
Q2601227-P856-1	Q2601227	P856	"https://sinebrychoff.fi/"
Q2612801-P856-1	Q2612801	P856	"http://www.worldbeerawards.com/"
Q26253-P856-1	Q26253	P856	"http://www.madeira.gov.pt/"
Q2638082-P856-1	Q2638082	P856	"http://www.corporacionhijosderivera.com/"
Q263980-P856-1	Q263980	P856	"http://www.soproni.hu"
Q27-P856-1	Q27	P856	"http://www.gov.ie/"
Q2729871-P856-1	Q2729871	P856	"http://www.anadoluefes.com"
Q2732852-P856-1	Q2732852	P856	"http://www.brouwerij-strubbe.be/start/historiek/fr"
Q2751525-P856-1	Q2751525	P856	"http://www.deranke.be/fr/home"
Q2754546-P856-1	Q2754546	P856	"http://www.gulpener.nl"
Q2791168-P856-1	Q2791168	P856	"http://www.bestbelgianspecialbeers.be/main_nl.html"
Q2799401-P856-1	Q2799401	P856	"http://www.bocq.be"
Q28-P856-1	Q28	P856	"https://www.kormany.hu/en"
Q282879-P856-1	Q282879	P856	"http://pecsisor.hu/"
Q288727-P856-1	Q288727	P856	"http://www.sapporobeer.jp/"
Q29-P856-1	Q29	P856	"http://www.spain.info/"
Q298-P856-1	Q298	P856	"https://www.thisischile.cl/?lang=en"
Q30-P1325-1	Q30	P1325	"https://www.data.gov/"
Q30-P1482-1	Q30	P1482	"https://travel.stackexchange.com/tags/usa"
Q30-P6363-1	Q30	P6363	"http://data.thenextweb.com/tnw/entity/united_states_of_america"
Q30-P856-1	Q30	P856	"https://www.usa.gov/"
Q3012930-P856-1	Q3012930	P856	"http://www.damm.es/"
Q303690-P856-1	Q303690	P856	"https://www.aass.no/"
Q31-P6363-1	Q31	P6363	"http://data.thenextweb.com/tnw/entity/belgium"
Q31-P856-1	Q31	P856	"https://www.belgium.be"
Q31-P856-2	Q31	P856	"https://www.belgium.be/en"
Q3118242-P856-1	Q3118242	P856	"http://www.grupopetropolis.com.br"
Q313542-P856-1	Q313542	P856	"http://www.tsingtaobeer.com/"
Q32-P856-1	Q32	P856	"http://luxembourg.public.lu/en/"
Q3246609-P2888-1	Q3246609	P2888	"http://rdfs.co/bevon/MixedDrink"
Q33-P856-1	Q33	P856	"https://finland.fi/"
Q3303595-P856-1	Q3303595	P856	"http://mcauslan.com"
Q3303595-P856-2	Q3303595	P856	"http://mcauslan.com/en/"
Q3319685-P856-1	Q3319685	P856	"http://www.molsoncoors.com"
Q3319685-P856-2	Q3319685	P856	"http://www.molsoncoors.com/fr"
Q3335289-P856-1	Q3335289	P856	"http://www.spendrups.se/"
Q34-P856-1	Q34	P856	"http://www.sweden.se/"
Q34366-P856-1	Q34366	P856	"http://www.tas.gov.au/"
Q3496897-P856-1	Q3496897	P856	"http://www.brouwerijhetij.nl/"
Q35-P856-1	Q35	P856	"http://www.denmark.dk/"
Q3508302-P856-1	Q3508302	P856	"http://www.pivovarsvijany.cz/index.php"
Q35355-P1482-1	Q35355	P1482	"https://history.stackexchange.com/questions/tagged/sumer"
Q3546954-P856-1	Q3546954	P856	"http://www.tetedeturc.fr/"
Q3640368-P856-1	Q3640368	P856	"http://www.birraperoni.it"
Q37-P856-1	Q37	P856	"https://www.lietuva.lt/"
Q37-P856-2	Q37	P856	"https://www.lietuva.lt/en/"
Q371901-P856-1	Q371901	P856	"http://www.royalunibrew.com/"
Q3784942-P856-1	Q3784942	P856	"http://www.tekel.gov.tr/english/"
Q38-P856-1	Q38	P856	"http://www.italia.it/"
Q39-P856-1	Q39	P856	"https://www.admin.ch"
Q39-P856-2	Q39	P856	"https://www.admin.ch/gov/en/start.html"
Q3904501-P856-1	Q3904501	P856	"http://sainte-helene.be/index.php?page=home"
Q392195-P856-1	Q392195	P856	"http://www.jopenkerk.nl"
Q392195-P968-1	Q392195	P968	"mailto:reserveringen@jopenkerk.nl"
Q399-P856-1	Q399	P856	"http://www.gov.am/en/"
Q40-P856-1	Q40	P856	"https://www.austria.info/us"
Q4034524-P856-1	Q4034524	P856	"http://www.athenianbrewery.gr"
Q4035888-P856-1	Q4035888	P856	"http://www.carlsbergukraine.com"
Q4045735-P856-1	Q4045735	P856	"https://www.olvi.fi/"
Q408-P1325-1	Q408	P1325	"https://data.gov.au/"
Q408-P856-2	Q408	P856	"https://www.australia.com/"
Q408-P856-1	Q408	P856	"https://www.australia.gov.au/"
Q40806-P856-1	Q40806	P856	"http://www.feltrino.bl.it/pedavena"
Q41-P856-1	Q41	P856	"https://government.gov.gr/"
Q414-P856-1	Q414	P856	"http://www.argentina.gob.ar/"
Q419-P856-1	Q419	P856	"https://www.peru.travel/en-us/"
Q424-P856-1	Q424	P856	"https://www.tourismcambodia.com/"
Q43-P856-1	Q43	P856	"https://www.turkiye.gov.tr/"
Q431289-P1709-1	Q431289	P1709	"https://schema.org/Brand"
Q4367956-P856-1	Q4367956	P856	"http://www.brouwerijhetsas.be/"
Q44-P1709-2	Q44	P1709	"http://aims.fao.org/aos/agrovoc/c_864"
Q44-P1709-1	Q44	P1709	"http://dbpedia.org/ontology/Beer"
Q4489143-P856-1	Q4489143	P856	"http://www.brouwerijsintjozef.be/"
Q45-P856-1	Q45	P856	"https://www.portugal.gov.pt/en/gc21"
Q459-P856-1	Q459	P856	"http://www.plovdiv.bg"
Q4931224-P856-1	Q4931224	P856	"http://www.boags.com.au/"
Q4949634-P856-1	Q4949634	P856	"http://www.boulevard.com"
